pubmedid	journal	date	EF_id	EF_name	snp_id_current	pvalue
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs7785663	0.00000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs8054556	0.00000000004
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs8066384	0.00000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs8084351	0.000000000004
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs9360557	0.000000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs9636107	0.0000000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs9677504	0.000000007
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs9787523	0.0000000004
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs9834970	2e-17
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs9922678	0.0000000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10043984	0.000000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10108980	0.0000000004
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10149470	0.0000000000005
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10211550	0.00000001
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10265001	0.000000005
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10491964	0.00000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10514301	0.000000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10745841	0.00000001
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10791097	0.0000000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs10883832	0.00000000000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs11231640	0.000000008
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs11570190	0.0000000001
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs11658257	0.00000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs11688767	0.00000000000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs55648125	0.00000000900000000000001
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs55661361	0.00000000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs59979824	0.000000004
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs61867293	0.000000000000008
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs61882743	0.00000001
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs62526783	0.00000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs71395455	0.00000000000005
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs75059851	0.0000000006
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs77135925	0.000000008
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs79879286	0.00000000007
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs80256351	0.000000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs80318442	0.000000000004
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs111294930	0.0000000003
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs34660260	0.00000001
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0003888	attention deficit hyperactivity disorder	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0004895	Tourette syndrome	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0003761	unipolar depression	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0000692	schizophrenia	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0003756	autism spectrum disorder	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0000289	bipolar disorder	rs117956829	0.000000002
31835028	Cell	2019-12-01	EFO:0004215	anorexia nervosa	rs140505938	0.000000000002
31835028	Cell	2019-12-01	EFO:0004242	obsessive-compulsive disorder	rs140505938	0.000000000002
